Datum;Region;Kundenpünktlichkeit KPP;KPP FV;KPP RV;KAP;KAP FV;KAP RV;ZPK;ZPK FV;ZPK RV;KCOR;cor;Schlüssel
2021-07-31;RME;95.6275698907;94.2885322393;97.3069321284;95.9887173611;94.7561706557;97.3141613445;93.970626918;92.1205694364;94.400715926;98.7259531038;99.2314579913;2021-07-31 00:00:00-RME
2021-10-21;NETZ;85.1497108563;79.2181072034;88.862057437;86.3246131385;80.301884513;89.7223240599;86.5402686046;83.9997407983;86.9855592622;94.62377362;98.098987129;2021-10-21 00:00:00-NETZ
2021-10-21;RWT;76.4469580001;72.4164113637;81.7097203054;77.8525505034;73.112794924;83.7829024925;78.4344127783;77.0342465753;78.8284732931;95.5792209608;97.7874066562;2021-10-21 00:00:00-RWT
2021-10-24;RME;93.659883762;91.9762529777;95.6081461928;94.2671156714;92.7279019594;95.7597663081;92.9814978217;92.5796884362;93.0721527543;97.9145619251;99.0593792732;2021-10-24 00:00:00-RME
2021-07-16;RME;92.7890920794;90.1870978861;95.3970921408;93.4928583884;91.397813191;95.4050832249;91.3569958848;88.4296808811;92.0089628279;96.612798405;98.4280654411;2021-07-16 00:00:00-RME
2021-07-16;RSD;87.765417074;83.1182367977;92.5142220147;89.5650164232;85.2404823946;93.4347135679;88.5028998439;86.3079289132;89.5662251656;90.1925740381;94.8398576512;2021-07-16 00:00:00-RSD
2021-07-17;RME;94.0303332751;91.7655566629;96.9996085823;94.7881526186;92.9652268591;96.8123593249;94.381932409;93.0879167854;94.68555667;98.4018123403;99.2185341595;2021-07-17 00:00:00-RME
2021-07-17;RSD;92.1894076133;90.4982582371;94.2665006975;94.5502872638;93.0886251057;95.9113668403;92.2180168216;92.4945054945;92.086544742;98.1770675923;98.5527544351;2021-07-17 00:00:00-RSD
2021-07-19;NETZ;91.9047660272;91.0371415262;92.4476370566;93.5668387527;92.1611150138;94.3751910199;92.3072474503;91.7819291456;92.4022188135;96.8751990938;98.7414458358;2021-07-19 00:00:00-NETZ
2021-07-19;RME;94.0681795991;91.7242257245;96.426227191;94.7718507351;92.8415764982;96.5357894297;93.5480533695;91.2947231081;94.0418731732;97.7880837245;98.7354442628;2021-07-19 00:00:00-RME
2021-07-19;RWT;93.5577216097;93.3128775454;93.9053977209;93.935038232;93.7737948859;94.1552870354;89.4909828674;91.8019985196;88.74654268;97.4453785462;99.2125189298;2021-07-19 00:00:00-RWT
2021-07-20;NETZ;94.7185130837;91.9390607141;96.4591508165;95.4581256132;92.9848802053;96.8562384237;92.840509915;91.9431564868;93.0019788213;97.6528556658;98.9262636098;2021-07-20 00:00:00-NETZ
2021-07-20;RSD;93.5662416189;95.0731832613;92.0421527676;95.181364971;96.0151248138;94.4280799269;90.4944134078;93.6136208077;88.9824153948;96.5833766815;97.3684210526;2021-07-20 00:00:00-RSD
2021-07-21;RME;93.1292004176;90.9162966231;95.3375538302;93.8419059173;92.0297323428;95.4947057494;92.021902378;91.2195614541;92.1989178867;96.7397918219;98.5712378155;2021-07-21 00:00:00-RME
